time,cid,rule,dir,bars,pnl_R,exit
2025-01-31 10:55:00,0,R3e_false_breakdown,1,60,7.63318049187193,max
2025-01-31 11:10:00,0,R3h_close_streak,1,60,6.333471933471804,max
2025-02-03 12:35:00,0,R3b_higherlow,1,60,10.719150494324603,max
2025-02-03 12:45:00,0,R3g_three_green,1,60,11.145529367751687,max
2025-02-03 13:30:00,0,R3b_higherlow,1,60,11.049963794351642,max
2025-02-03 15:55:00,0,R3g_three_green,1,59,4.4901960784312385,ml_exit
2025-02-03 20:55:00,0,R3g_three_green,1,60,-1.5314384151593068,max
2025-02-03 22:05:00,0,R3e_false_breakdown,1,60,3.4285714285715834,max
2025-02-03 22:55:00,0,R3e_false_breakdown,1,60,3.5984251968500316,max
2025-02-04 01:05:00,0,R3e_false_breakdown,1,60,3.8779884583673874,max
2025-02-04 01:45:00,0,R3b_higherlow,1,60,3.0641290856432715,max
2025-02-04 02:15:00,0,R3d_oversold,1,60,3.0688405797103315,max
2025-02-04 02:30:00,0,R3g_three_green,1,60,1.3708690330481113,max
2025-02-04 02:45:00,0,R3c_breakpullback,1,60,-1.321645313553311,max
2025-02-04 03:15:00,0,R3g_three_green,1,60,-4.101010101010291,hard_sl
2025-02-04 03:20:00,0,R3h_close_streak,1,45,-4.016736401674007,hard_sl
2025-02-04 03:35:00,0,R3c_breakpullback,1,42,-4.179458239277778,hard_sl
2025-02-04 07:00:00,0,R3e_false_breakdown,1,16,-4.284919309961094,hard_sl
2025-02-04 09:30:00,0,R3e_false_breakdown,1,60,6.207389749701815,max
2025-02-04 10:45:00,0,R3b_higherlow,1,60,7.246376811594227,max
2025-02-04 11:15:00,0,R3g_three_green,1,60,5.551846231664182,max
2025-02-04 11:40:00,0,R3h_close_streak,1,60,8.828597616865519,max
2025-02-04 12:45:00,0,R3g_three_green,1,60,13.023661270236696,max
2025-02-04 14:15:00,0,R3g_three_green,1,60,14.935933147631738,max
2025-02-04 14:25:00,0,R3h_close_streak,1,59,14.517571884983692,ml_exit
2025-02-04 14:30:00,0,R3c_breakpullback,1,59,14.477639465190888,ml_exit
2025-02-04 15:55:00,0,R3b_higherlow,1,60,3.810996563573712,max
2025-02-04 16:30:00,0,R3g_three_green,1,60,1.1763387855702174,max
2025-02-04 21:00:00,0,R3a_pullback,1,60,1.1846153846153065,max
2025-02-05 02:10:00,0,R3d_oversold,1,60,14.765349032803018,max
2025-02-05 03:35:00,0,R3e_false_breakdown,1,59,7.3297644539615,ml_exit
2025-02-05 03:55:00,0,R3g_three_green,1,60,5.952948010456053,max
2025-02-05 04:00:00,0,R3h_close_streak,1,60,2.98429035752982,max
2025-02-05 04:50:00,0,R3g_three_green,1,60,4.941441441441507,max
2025-02-05 04:55:00,0,R3h_close_streak,1,60,6.157912572009736,max
2025-02-05 05:20:00,0,R3i_inside_break,1,60,7.276470588235314,ml_exit
2025-02-05 06:05:00,0,R3d_oversold,1,59,10.897097625329659,ml_exit
2025-02-05 07:25:00,0,R3g_three_green,1,59,11.509615384615133,ml_exit
2025-02-05 09:05:00,0,R3e_false_breakdown,1,60,8.213492741246641,max
2025-02-05 09:50:00,0,R3g_three_green,1,60,5.306922435362782,max
2025-02-05 09:55:00,0,R3h_close_streak,1,60,3.219223659888969,max
2025-02-05 12:25:00,0,R3g_three_green,1,37,-5.0859798605734055,hard_sl
2025-02-05 13:10:00,0,R3e_false_breakdown,1,59,0.9258689633957412,ml_exit
2025-02-05 13:55:00,0,R3b_higherlow,1,22,-5.0441176470588545,hard_sl
2025-02-06 05:45:00,2,R0e_nr4_break,1,36,-4.053254437870063,hard_sl
2025-02-07 17:05:00,0,R3g_three_green,1,19,-4.11867310387787,hard_sl
2025-02-07 20:15:00,0,R3g_three_green,1,60,0.5909514925372816,max
2025-02-07 21:05:00,0,R3g_three_green,1,60,7.527868852458906,max
2025-02-10 01:10:00,0,R3g_three_green,1,60,7.497907949791026,max
2025-02-10 01:15:00,0,R3h_close_streak,1,60,6.160206718346568,ml_exit
2025-02-10 02:00:00,0,R3b_higherlow,1,60,3.6268504338947714,max
2025-02-10 02:35:00,0,R3g_three_green,1,60,4.977544910179593,max
2025-02-10 04:20:00,0,R3g_three_green,1,60,7.717451523545834,ml_exit
2025-02-10 05:55:00,0,R3g_three_green,1,59,13.66913809082499,ml_exit
2025-02-10 08:05:00,0,R3g_three_green,1,60,13.766312594841036,max
2025-02-10 09:15:00,0,R3g_three_green,1,60,7.402247191011437,max
2025-02-10 10:25:00,0,R3i_inside_break,1,60,3.7327394209351694,max
2025-02-10 10:30:00,0,R3g_three_green,1,60,3.730307941653232,max
2025-02-10 11:10:00,0,R3g_three_green,1,60,-0.15628375945261422,max
2025-02-10 11:55:00,0,R3h_close_streak,1,59,3.1746987951804932,ml_exit
2025-02-10 14:40:00,0,R3f_sma_bounce,1,16,-4.05788590604039,hard_sl
2025-02-11 11:40:00,4,R2d_continuation,-1,60,0.5998967475478623,max
2025-02-11 14:45:00,4,R2d_continuation,-1,60,-3.6652030735454435,max
2025-02-11 15:25:00,4,R2d_continuation,1,60,3.4247502962587575,max
2025-02-11 17:10:00,4,R2d_continuation,1,60,-0.627515131686618,max
2025-02-13 07:25:00,1,R0a_bb,-1,60,4.9343629343626825,max
2025-02-13 20:40:00,3,R1c_bouncefade,-1,4,-4.050761421319817,hard_sl
2025-02-13 22:55:00,3,R1e_false_breakout,-1,60,0.7204450625869883,max
2025-02-13 23:55:00,3,R1f_sma_reject,-1,7,-4.548161120840465,hard_sl
2025-02-14 04:00:00,3,R1f_sma_reject,-1,60,-2.233631977946298,max
2025-02-14 05:05:00,3,R1a_swinghigh,-1,60,-2.772447724477166,max
2025-02-14 05:30:00,3,R1f_sma_reject,-1,36,-4.119718309859163,hard_sl
2025-02-14 05:35:00,3,R1h_close_streak,-1,30,-4.064289301858626,hard_sl
2025-02-14 06:10:00,3,R1d_overbought,-1,20,-4.258604651162857,hard_sl
2025-02-14 07:25:00,3,R1d_overbought,-1,10,-4.134615384615267,hard_sl
2025-02-14 08:10:00,3,R1d_overbought,-1,39,-4.018072289156708,hard_sl
2025-02-14 08:25:00,3,R1e_false_breakout,-1,60,-0.5507474429582989,max
2025-02-14 09:55:00,3,R1f_sma_reject,-1,60,0.528037383177416,max
2025-02-14 11:45:00,3,R1h_close_streak,-1,60,7.55702917771874,max
2025-02-14 12:00:00,3,R1f_sma_reject,-1,60,11.032163742690118,max
2025-02-14 12:20:00,3,R1e_false_breakout,-1,60,20.273324572929578,max
2025-02-14 12:35:00,3,R1c_bouncefade,-1,59,24.957286432160785,ml_exit
2025-02-14 13:05:00,3,R1f_sma_reject,-1,60,17.292883895130622,max
2025-02-14 18:25:00,3,R1h_close_streak,-1,60,2.1748414049202736,max
2025-02-14 19:40:00,3,R1h_close_streak,-1,60,1.9468499427263408,max
2025-02-17 02:00:00,2,R0e_nr4_break,1,60,4.056959772160973,max
2025-02-17 12:50:00,2,R0e_nr4_break,1,60,-1.4968553459119232,max
2025-02-18 02:25:00,0,R3e_false_breakdown,1,12,-6.132515337423867,hard_sl
2025-02-18 03:35:00,0,R3e_false_breakdown,1,60,9.142741609381362,max
2025-02-18 04:45:00,0,R3g_three_green,1,60,3.058306709265068,max
2025-02-18 06:20:00,0,R3g_three_green,1,60,1.8081927710842267,max
2025-02-18 06:35:00,0,R3f_sma_bounce,1,60,1.6561302681994678,max
2025-02-18 08:10:00,0,R3g_three_green,1,60,-1.2834978843441371,max
2025-02-18 08:45:00,0,R3b_higherlow,1,60,0.299610894941493,max
2025-02-18 09:35:00,0,R3d_oversold,1,60,1.718720602069418,max
2025-02-18 11:30:00,0,R3g_three_green,1,60,7.437499999999757,max
2025-02-18 12:45:00,0,R3e_false_breakdown,1,60,13.345195729537318,max
2025-02-18 14:10:00,0,R3c_breakpullback,1,59,15.462077012834634,ml_exit
2025-02-18 14:25:00,0,R3h_close_streak,1,59,13.775814467144215,ml_exit
2025-02-18 14:40:00,0,R3i_inside_break,1,60,10.432487309643927,max
2025-02-18 15:10:00,0,R3b_higherlow,1,60,8.834839769925807,max
2025-02-18 16:30:00,0,R3h_close_streak,1,60,4.441822353326946,max
2025-02-18 17:45:00,0,R3g_three_green,1,60,2.5817267393125913,max
2025-02-18 18:25:00,0,R3f_sma_bounce,1,60,2.5505505505503723,max
2025-02-18 20:20:00,0,R3b_higherlow,1,60,1.5935550935548204,max
2025-02-18 23:05:00,0,R3g_three_green,1,34,-4.484510532837247,hard_sl
2025-02-19 01:30:00,0,R3b_higherlow,1,17,-5.230505569836764,hard_sl
2025-02-19 02:00:00,0,R3e_false_breakdown,1,11,-5.698492462310757,hard_sl
2025-02-19 02:15:00,0,R3b_higherlow,1,8,-4.989669421486721,hard_sl
2025-02-20 02:40:00,1,R0i_close_extreme,-1,60,-3.0317033852767143,max
2025-02-21 01:30:00,2,R0e_nr4_break,1,26,-4.925117004680537,hard_sl
2025-02-21 12:30:00,2,R0h_3bar_reversal,1,60,-0.3838383838385031,max
2025-02-21 16:30:00,2,R0e_nr4_break,-1,52,-4.053092912597248,hard_sl
2025-02-24 06:20:00,2,R0h_3bar_reversal,-1,60,-2.2371967654984735,max
2025-02-24 07:05:00,2,R0h_3bar_reversal,-1,60,-2.1113419194017937,max
2025-02-24 10:25:00,2,R0h_3bar_reversal,1,60,3.875047330556667,max
2025-02-25 02:05:00,2,R0h_3bar_reversal,-1,60,8.577375565610343,max
2025-02-25 09:05:00,2,R0e_nr4_break,1,11,-4.182546749777199,hard_sl
2025-02-25 14:20:00,2,R0e_nr4_break,-1,60,25.389171679778542,max
2025-02-25 15:30:00,2,R0e_nr4_break,1,22,-5.7876037845144515,hard_sl
2025-02-26 01:45:00,2,R0d_squeeze,1,60,-2.072992700730051,max
2025-02-26 09:40:00,2,R0e_nr4_break,1,60,-0.7606602475928023,max
2025-02-26 21:15:00,2,R0e_nr4_break,1,60,-0.9304257528554417,max
2025-02-27 03:00:00,2,R0e_nr4_break,-1,59,22.814479638009377,ml_exit
2025-02-27 10:00:00,3,R1f_sma_reject,-1,60,0.3158874156780011,max
2025-02-27 12:30:00,3,R1a_swinghigh,-1,60,5.6891996891996905,max
2025-02-27 15:20:00,3,R1a_swinghigh,-1,60,1.3687641012783769,max
2025-02-27 15:55:00,3,R1b_lowerhigh,-1,60,0.4357104748354934,max
2025-02-27 16:20:00,3,R1a_swinghigh,-1,60,1.3618116314977025,max
2025-02-27 16:35:00,3,R1f_sma_reject,-1,60,1.0767508794371488,max
2025-02-27 20:15:00,3,R1c_bouncefade,-1,60,4.149947934745157,max
2025-02-27 23:50:00,3,R1c_bouncefade,-1,27,-4.522181146025963,hard_sl
2025-02-28 01:20:00,3,R1f_sma_reject,-1,21,-6.779035139964554,hard_sl
2025-02-28 02:20:00,3,R1e_false_breakout,-1,9,-4.884328358209502,hard_sl
2025-02-28 02:30:00,3,R1c_bouncefade,-1,7,-4.312131919906013,hard_sl
2025-02-28 03:10:00,3,R1e_false_breakout,-1,60,7.3115868161739614,max
2025-02-28 03:50:00,3,R1f_sma_reject,-1,60,4.0607634380680375,max
2025-02-28 04:25:00,3,R1b_lowerhigh,-1,60,5.540440267128392,max
2025-02-28 05:10:00,3,R1f_sma_reject,-1,60,7.036093418259232,max
2025-02-28 07:20:00,3,R1c_bouncefade,-1,60,0.9623059866962578,max
2025-02-28 08:30:00,3,R1c_bouncefade,-1,60,1.6494398265268275,max
2025-02-28 08:50:00,3,R1f_sma_reject,-1,60,1.692244224422363,max
2025-02-28 09:05:00,3,R1b_lowerhigh,-1,60,-0.06252791424737665,max
2025-02-28 13:45:00,2,R0e_nr4_break,-1,60,8.032573289902144,max
2025-02-28 14:50:00,2,R0e_nr4_break,-1,60,4.5750160978750625,max
2025-02-28 16:15:00,2,R0e_nr4_break,1,8,-4.012515644555691,hard_sl
2025-03-03 04:45:00,2,R0e_nr4_break,-1,60,5.068852459016535,max
2025-03-03 11:00:00,0,R3g_three_green,1,60,1.9338946055502497,max
2025-03-03 12:45:00,0,R3g_three_green,1,60,6.881275440976933,max
2025-03-03 12:50:00,0,R3h_close_streak,1,60,7.01804788213644,max
2025-03-03 13:20:00,0,R3d_oversold,1,60,9.265863453815408,max
2025-03-03 14:25:00,0,R3g_three_green,1,60,9.933333333333753,max
2025-03-03 17:20:00,0,R3g_three_green,1,60,-0.964140179299145,max
2025-03-03 18:00:00,0,R3g_three_green,1,60,0.6494529540481092,max
2025-03-03 21:45:00,0,R3e_false_breakdown,1,60,0.6091686091685334,max
2025-03-03 22:55:00,0,R3g_three_green,1,60,-1.682985942801767,max
2025-03-04 01:20:00,0,R3f_sma_bounce,1,21,-6.038642297650118,hard_sl
2025-03-04 01:55:00,0,R3e_false_breakdown,1,14,-5.464874770922584,hard_sl
2025-03-04 03:00:00,0,R3e_false_breakdown,1,4,-4.4093990058742305,hard_sl
2025-03-04 04:30:00,0,R3b_higherlow,1,60,5.410102437301431,max
2025-03-04 05:05:00,0,R3f_sma_bounce,1,60,9.04625984251978,max
2025-03-04 05:15:00,0,R3g_three_green,1,43,-4.135365307037473,hard_sl
2025-03-04 06:15:00,0,R3a_pullback,1,60,15.676056338027305,ml_exit
2025-03-04 07:40:00,0,R3b_higherlow,1,11,-4.490166414523453,hard_sl
2025-03-04 08:05:00,0,R3e_false_breakdown,1,60,17.725455353175477,max
2025-03-04 09:10:00,0,R3h_close_streak,1,60,17.045213849286913,max
2025-03-04 09:15:00,0,R3g_three_green,1,60,15.388337961126258,ml_exit
2025-03-04 09:35:00,0,R3c_breakpullback,1,60,8.377983712440166,max
2025-03-04 10:15:00,0,R3g_three_green,1,59,4.821368243243215,ml_exit
2025-03-04 10:25:00,0,R3c_breakpullback,1,60,2.043371676409617,max
2025-03-05 10:15:00,1,R0a_bb,-1,60,3.2769456681351823,max
2025-03-05 13:10:00,3,R1d_overbought,-1,53,-4.001942376173502,hard_sl
2025-03-05 14:15:00,3,R1d_overbought,-1,48,-4.913618677043087,hard_sl
2025-03-05 16:40:00,3,R1e_false_breakout,-1,60,-0.7045612089282601,max
2025-03-05 16:45:00,3,R1c_bouncefade,-1,60,-1.0764754779716867,max
2025-03-05 18:25:00,3,R1c_bouncefade,-1,60,2.5540540540540047,max
2025-03-05 18:30:00,3,R1e_false_breakout,-1,60,1.9868447279250214,max
2025-03-05 19:10:00,3,R1h_close_streak,-1,60,1.156324324324374,max
2025-03-05 20:20:00,3,R1a_swinghigh,-1,60,0.5774480712165674,max
2025-03-05 21:55:00,3,R1e_false_breakout,-1,60,-2.9595202398799056,max
2025-03-05 22:15:00,3,R1d_overbought,-1,57,-4.590289143480242,hard_sl
2025-03-05 22:30:00,3,R1a_swinghigh,-1,60,-1.0688259109312808,max
2025-03-05 22:45:00,3,R1e_false_breakout,-1,60,-0.4734299516907897,max
2025-03-05 22:55:00,3,R1c_bouncefade,-1,60,-3.157894736842597,max
2025-03-06 01:10:00,3,R1h_close_streak,-1,30,-4.573991031390149,hard_sl
2025-03-06 02:15:00,3,R1b_lowerhigh,-1,18,-4.302486187845258,hard_sl
2025-03-06 02:40:00,3,R1f_sma_reject,-1,12,-4.423025435073424,hard_sl
2025-03-06 02:45:00,3,R1h_close_streak,-1,11,-4.793478260869596,hard_sl
2025-03-06 03:55:00,3,R1a_swinghigh,-1,60,2.839494163423621,max
2025-03-06 05:00:00,3,R1b_lowerhigh,-1,60,12.51456844419989,ml_exit
2025-03-06 05:25:00,3,R1f_sma_reject,-1,59,14.460133901399852,ml_exit
2025-03-06 05:40:00,3,R1h_close_streak,-1,59,11.703066164604792,ml_exit
2025-03-06 07:10:00,3,R1h_close_streak,-1,10,-4.240097501523834,hard_sl
2025-03-06 08:15:00,3,R1c_bouncefade,-1,60,10.581269349844819,max
2025-03-06 12:40:00,3,R1c_bouncefade,-1,49,-4.221559860904405,hard_sl
2025-03-06 16:10:00,1,R0a_bb,-1,60,-1.9907915707456336,max
2025-03-10 02:30:00,2,R0e_nr4_break,1,49,-4.259385665528938,hard_sl
2025-03-10 03:00:00,2,R0d_squeeze,1,26,-4.245843828715274,hard_sl
2025-03-10 03:45:00,2,R0h_3bar_reversal,1,55,-4.137571157495283,hard_sl
2025-03-10 09:10:00,2,R0h_3bar_reversal,-1,60,5.755823986194657,max
2025-03-10 15:55:00,2,R0e_nr4_break,1,50,-4.03563270899949,hard_sl
2025-03-10 20:25:00,2,R0e_nr4_break,1,7,-4.5724381625442545,hard_sl
2025-03-11 22:20:00,1,R0a_bb,-1,60,4.024236548715241,max
2025-03-12 18:30:00,0,R3d_oversold,1,60,2.6995343741439726,max
2025-03-12 18:45:00,0,R3g_three_green,1,60,1.950983186092845,max
2025-03-12 19:50:00,0,R3b_higherlow,1,60,1.1845863648613864,max
2025-03-12 20:40:00,0,R3g_three_green,1,27,-4.32805866460825,hard_sl
2025-03-12 21:20:00,0,R3e_false_breakdown,1,60,1.5234009360374023,max
2025-03-12 22:15:00,0,R3a_pullback,1,60,4.1629789530491275,max
2025-03-12 23:20:00,0,R3e_false_breakdown,1,60,5.43724279835428,max
2025-03-13 02:35:00,0,R3g_three_green,1,60,3.3745704467353885,max
2025-03-13 04:35:00,0,R3e_false_breakdown,1,60,0.6038338658146202,max
2025-03-13 04:50:00,0,R3b_higherlow,1,60,0.27657572906870087,max
2025-03-13 05:10:00,0,R3g_three_green,1,60,-3.19847691575398,max
2025-03-13 05:50:00,0,R3g_three_green,1,39,-5.270375161707425,hard_sl
2025-03-13 07:45:00,0,R3g_three_green,1,9,-5.153153153152532,hard_sl
2025-03-13 10:10:00,0,R3e_false_breakdown,1,60,5.465060240963723,max
2025-03-13 11:10:00,0,R3g_three_green,1,60,0.4796345641416386,max
2025-03-13 12:40:00,0,R3g_three_green,1,59,6.0460069444448585,ml_exit
2025-03-13 15:25:00,0,R3e_false_breakdown,1,59,17.03934871099107,ml_exit
2025-03-13 16:35:00,0,R3g_three_green,1,60,9.781949785116643,max
2025-03-13 16:40:00,0,R3h_close_streak,1,60,9.730214977557434,max
2025-03-13 22:55:00,2,R0h_3bar_reversal,-1,59,-2.8572552103814366,ml_exit
2025-03-14 04:35:00,2,R0h_3bar_reversal,1,60,-0.9293521727540152,max
2025-03-14 05:50:00,2,R0g_inside_break,-1,13,-4.134811529933524,hard_sl
2025-03-14 06:00:00,2,R0h_3bar_reversal,1,60,1.2168514412417224,max
2025-03-14 07:05:00,2,R0h_3bar_reversal,-1,60,-1.5918781725887656,max
2025-03-17 21:30:00,0,R3g_three_green,1,59,1.9098984771572496,ml_exit
2025-03-17 21:45:00,0,R3b_higherlow,1,59,2.190536277602301,ml_exit
2025-03-17 22:40:00,0,R3d_oversold,1,60,5.263925729442905,max
2025-03-17 22:50:00,0,R3g_three_green,1,60,3.9960809928148304,max
2025-03-17 22:55:00,0,R3h_close_streak,1,60,5.042567125081716,max
2025-03-18 01:30:00,0,R3a_pullback,1,59,16.592592592592776,ml_exit
2025-03-18 03:00:00,0,R3d_oversold,1,60,14.895622895624285,max
2025-03-18 03:15:00,0,R3e_false_breakdown,1,60,8.994413407822249,max
2025-03-18 03:50:00,0,R3d_oversold,1,60,8.30666666666665,max
2025-03-18 04:20:00,0,R3f_sma_bounce,1,60,4.5544964774139345,max
2025-03-18 04:25:00,0,R3h_close_streak,1,60,4.407195421095816,max
2025-03-18 07:25:00,0,R3g_three_green,1,11,-5.371121718376881,hard_sl
2025-03-18 09:40:00,0,R3g_three_green,1,59,6.467240238252873,ml_exit
2025-03-18 09:45:00,0,R3i_inside_break,1,59,4.904402515723257,ml_exit
2025-03-18 10:35:00,0,R3g_three_green,1,60,7.406976744185778,max
2025-03-18 11:00:00,0,R3i_inside_break,1,58,8.548990825687723,ml_exit
2025-03-18 11:20:00,0,R3g_three_green,1,59,7.907812499999767,ml_exit
2025-03-18 13:40:00,0,R3b_higherlow,1,60,3.891944990176815,max
2025-03-18 14:55:00,0,R3b_higherlow,1,59,5.0181950509458435,ml_exit
2025-03-18 17:30:00,0,R3h_close_streak,1,60,1.7581721147430884,max
2025-03-18 22:40:00,2,R0h_3bar_reversal,-1,59,8.468637346791297,ml_exit
2025-03-19 01:30:00,2,R0g_inside_break,1,30,-4.714529914530053,hard_sl
2025-03-19 16:00:00,2,R0e_nr4_break,1,6,-4.360204482894366,hard_sl
2025-03-19 18:00:00,2,R0e_nr4_break,1,59,7.209903713892561,ml_exit
2025-03-19 19:00:00,2,R0e_nr4_break,1,59,6.035052241321075,ml_exit
2025-03-20 10:55:00,2,R0g_inside_break,-1,59,0.9384858044163322,ml_exit
2025-03-20 20:20:00,2,R0e_nr4_break,-1,60,-3.538812785387987,max
2025-03-21 02:00:00,3,R1e_false_breakout,-1,60,22.639834881321992,max
2025-03-21 02:05:00,3,R1c_bouncefade,-1,60,18.49799196787185,max
2025-03-21 04:55:00,3,R1h_close_streak,-1,60,3.308698999230409,max
2025-03-21 05:55:00,3,R1b_lowerhigh,-1,60,1.7098192476794718,max
2025-03-21 07:50:00,3,R1f_sma_reject,-1,60,-0.5316455696202531,max
2025-03-21 08:15:00,3,R1h_close_streak,-1,15,-4.761462565293192,hard_sl
2025-03-21 11:00:00,3,R1e_false_breakout,-1,60,-1.2612156295223265,ml_exit
2025-03-21 11:10:00,3,R1d_overbought,-1,59,-2.114248194353269,ml_exit
2025-03-21 13:15:00,3,R1c_bouncefade,-1,60,10.061249489587437,max
2025-03-21 13:50:00,3,R1e_false_breakout,-1,60,14.990566037735856,max
2025-03-21 14:50:00,3,R1c_bouncefade,-1,60,8.852353780314003,max
2025-03-21 15:10:00,3,R1e_false_breakout,-1,60,8.532032520325231,max
2025-03-21 16:25:00,3,R1g_three_red,-1,60,4.511018463371071,max
2025-03-21 16:30:00,3,R1h_close_streak,-1,60,2.339684267827917,max
2025-03-21 21:40:00,3,R1c_bouncefade,-1,60,-0.5131522207847851,max
2025-03-21 22:20:00,3,R1e_false_breakout,-1,60,-0.0,max
2025-03-21 23:35:00,3,R1c_bouncefade,-1,60,2.595620437956288,max
2025-03-24 04:30:00,2,R0e_nr4_break,1,17,-4.0120345994735445,hard_sl
2025-03-24 07:15:00,2,R0e_nr4_break,1,60,6.883610451306293,max
2025-03-24 11:05:00,2,R0e_nr4_break,1,60,0.6136539953452942,max
2025-03-24 21:45:00,2,R0h_3bar_reversal,-1,60,-2.585074626865598,max
2025-03-24 22:35:00,2,R0h_3bar_reversal,1,60,5.22336769759478,max
2025-03-24 22:50:00,2,R0e_nr4_break,-1,6,-5.5161107970603105,hard_sl
2025-03-24 23:45:00,2,R0e_nr4_break,1,60,-4.183206106870106,hard_sl
2025-03-25 01:45:00,2,R0d_squeeze,1,60,5.075966850828723,max
2025-03-25 05:35:00,2,R0e_nr4_break,1,60,2.0661080074488787,max
2025-03-25 06:40:00,2,R0e_nr4_break,1,60,2.7029369282616997,max
2025-03-25 09:35:00,2,R0e_nr4_break,-1,27,-4.299095263438645,hard_sl
2025-03-26 01:50:00,2,R0d_squeeze,1,26,-4.782958199356893,hard_sl
2025-03-26 02:45:00,2,R0e_nr4_break,-1,25,-5.868593955322297,hard_sl
2025-03-26 03:25:00,2,R0h_3bar_reversal,-1,17,-4.939544103072424,hard_sl
2025-03-27 02:55:00,1,R0c_doubletouch,1,60,10.132867132867815,max
2025-03-27 05:15:00,0,R3g_three_green,1,60,3.3261065943992976,max
2025-03-27 05:20:00,0,R3h_close_streak,1,60,2.7884615384614033,max
2025-03-27 09:25:00,0,R3e_false_breakdown,1,60,9.337595129375915,max
2025-03-27 10:05:00,0,R3g_three_green,1,60,9.953379953380207,max
2025-03-27 10:35:00,0,R3d_oversold,1,60,9.263540824575266,max
2025-03-27 10:50:00,0,R3g_three_green,1,60,6.545083361687472,max
2025-03-27 11:45:00,0,R3b_higherlow,1,60,-0.5269100489273675,max
2025-03-27 14:10:00,0,R3g_three_green,1,26,-4.601774154878833,hard_sl
2025-03-27 15:30:00,0,R3e_false_breakdown,1,9,-4.2513318708867915,hard_sl
2025-03-27 17:35:00,0,R3g_three_green,1,60,0.20516399162588342,max
2025-03-27 18:40:00,0,R3g_three_green,1,60,-0.6451091350041103,max
2025-03-27 20:55:00,0,R3g_three_green,1,60,1.3913043478260363,max
2025-03-27 21:00:00,0,R3h_close_streak,1,60,2.275697211155429,max
2025-03-27 22:20:00,0,R3c_breakpullback,1,60,7.9514116874587994,max
2025-03-28 01:15:00,0,R3e_false_breakdown,1,60,18.01212121212179,max
2025-03-28 02:05:00,0,R3e_false_breakdown,1,60,18.849545136459344,max
2025-03-28 03:05:00,0,R3g_three_green,1,60,14.943113772453682,ml_exit
2025-03-28 04:35:00,0,R3h_close_streak,1,60,9.182593091072176,max
2025-03-28 04:50:00,0,R3g_three_green,1,60,6.100037050759364,ml_exit
2025-03-28 06:20:00,0,R3d_oversold,1,60,-0.5573770491803401,max
2025-03-28 08:25:00,0,R3g_three_green,1,35,-4.563154651879455,hard_sl
2025-03-28 10:40:00,0,R3b_higherlow,1,7,-4.474277660324083,hard_sl
2025-03-28 13:20:00,0,R3e_false_breakdown,1,59,3.9315068493150673,ml_exit
2025-03-28 13:40:00,0,R3h_close_streak,1,59,4.3142279163857316,ml_exit
2025-03-28 14:20:00,0,R3g_three_green,1,42,-4.0431034482755885,hard_sl
2025-03-28 15:30:00,0,R3g_three_green,1,29,-4.051975792096769,hard_sl
2025-03-28 15:35:00,0,R3h_close_streak,1,24,-4.360120040013504,hard_sl
2025-03-28 16:10:00,0,R3e_false_breakdown,1,60,1.9102447869446755,ml_exit
2025-03-28 16:50:00,0,R3g_three_green,1,60,-0.7287732106015232,max
2025-03-28 16:55:00,0,R3h_close_streak,1,60,-0.8562490223681734,max
2025-03-28 17:30:00,0,R3e_false_breakdown,1,60,1.5007935362862086,max
2025-03-28 19:30:00,0,R3d_oversold,1,60,2.025849957853383,max
2025-03-28 19:45:00,0,R3f_sma_bounce,1,60,2.3601532567051287,max
2025-03-28 20:30:00,0,R3e_false_breakdown,1,60,2.6349114144641153,max
2025-03-28 21:40:00,0,R3e_false_breakdown,1,60,4.174729241877301,max
2025-03-28 21:55:00,0,R3h_close_streak,1,60,-0.3629222309504495,max
2025-03-28 22:35:00,0,R3g_three_green,1,59,7.921602045164379,ml_exit
2025-03-28 23:30:00,0,R3i_inside_break,1,41,-4.119911991198777,hard_sl
2025-03-31 03:05:00,0,R3e_false_breakdown,1,10,-4.585096596136418,hard_sl
2025-03-31 04:00:00,0,R3e_false_breakdown,1,60,17.131818181818357,max
2025-03-31 04:25:00,0,R3g_three_green,1,60,9.655290940338599,max
2025-03-31 05:05:00,0,R3g_three_green,1,60,6.194215667496565,max
2025-03-31 06:00:00,0,R3g_three_green,1,60,4.048545249959806,max
2025-03-31 07:15:00,0,R3g_three_green,1,59,5.057251908397032,ml_exit
2025-03-31 15:20:00,0,R3g_three_green,1,14,-4.243371476416415,hard_sl
2025-03-31 15:25:00,0,R3h_close_streak,1,13,-4.772641254393097,hard_sl
2025-03-31 19:35:00,0,R3h_close_streak,1,60,1.2298571813526418,max
2025-03-31 20:15:00,0,R3g_three_green,1,60,3.054083484573362,max
2025-03-31 21:15:00,0,R3g_three_green,1,60,2.7200346170486425,max
2025-03-31 23:25:00,0,R3i_inside_break,1,60,13.36949846468774,max
2025-04-01 01:00:00,0,R3b_higherlow,1,22,-4.361130254996471,hard_sl
2025-04-01 02:10:00,0,R3g_three_green,1,8,-4.755895474824923,hard_sl
2025-04-01 02:55:00,0,R3e_false_breakdown,1,60,17.957805907172652,ml_exit
2025-04-01 03:40:00,0,R3g_three_green,1,59,10.019074531967469,ml_exit
2025-04-01 03:45:00,0,R3h_close_streak,1,59,8.579710144927503,ml_exit
2025-04-01 04:40:00,0,R3g_three_green,1,60,-0.8397212543555023,max
