time,open,high,low,close,spread,f01_CPR,f02_WickAsym,f03_BEF,f04_TCS,f05_SPI,f06_LRSlope,f07_RECR,f08_SCM,f09_HLER,f10_EP,f11_KE,f12_MCS,f13_Work,f14_EDR,f15_AI,f16_PPShigh,f16_PPSlow,f17_SCR,f18_RVD,f19_WBER,f20_NCDE,rsi14,rsi6,stoch_k,stoch_d,bb_pct,mom5,mom10,mom20,ll_dist10,hh_dist10,vol_accel,atr_ratio,spread_norm,hour_enc,dow_enc,h1_trend_sma20,h1_trend_sma50,h1_slope5,h1_rsi14,h1_atr_ratio,h1_dist_sma20,h1_dist_sma50,h4_trend_sma20,h4_trend_sma50,h4_slope5,h4_rsi14,h4_atr_ratio,h4_dist_sma20,h4_dist_sma50,entry_class
2020-01-02 08:30:00,1520.15,1520.15,1519.86,1519.99,22,0.448276,-0.448276,0.551724,-0.3044,-0.200951,-0.124629,0.67052,-1.416667,0.202247,0.0,-0.181427,-0.557076,-0.848059,0.110839,-0.103448,-0.581602,-0.103858,0.325843,1.428571,0.8125,-0.328644,0.09489051064493492,-0.4275362319468358,0.20224719098856034,0.2774157303085565,0.6154124703757661,-0.8931750739985512,0.8516320473009881,0.0830860533951262,1.4540059344161254,1.7032640946015039,-0.28808186179278716,0.4627921129366874,45.69732936736097,0.8660254037844387,-0.587785252292473,-0.627664,1.191252,-0.240374,39.1276,0.346376,-0.110325,0.210059,1.172991,6.001585,-0.197422,60.5903,0.007343,0.291634,1.510271,1
2020-01-02 08:35:00,1520.0,1520.37,1519.3,1519.91,22,0.570093,-0.224299,0.084112,-0.03616,-0.205433,-0.105556,2.675,-1.583333,0.539823,0.0,-1.963134,3.181598,-1.190393,0.25496,0.140187,-0.111111,0.944444,0.946903,0.8,10.888889,-0.168959,0.07801418411021088,-0.4180327869656189,0.5398230088018461,0.3406900665874597,0.5528342175362946,-0.6851851850580812,0.7962962961489337,0.9629629627845807,1.1481481479357207,1.6666666663577339,0.03945948469194893,0.608548843646243,40.740740733195224,0.8660254037844387,-0.587785252292473,-0.627664,1.191252,-0.240374,39.1276,0.346376,-0.110325,0.210059,1.172991,6.001585,-0.197422,60.5903,0.007343,0.291634,1.510271,0
2020-01-02 08:40:00,1519.92,1520.4,1519.87,1520.33,21,0.867925,0.037736,0.773585,0.671413,0.008544,0.030518,0.933921,-0.083333,0.911504,0.495327,0.510959,0.025646,3.760933,4.199212,0.735849,-0.057221,-1.087193,0.469027,5.25,0.292683,1.227155,0.0688405794215814,0.02808988728440509,0.9115044246979848,0.5511915414961304,0.792531428685088,0.41961852853034876,0.8583106265388963,2.4414168932671285,1.9645776563008825,0.9155313349752274,0.08274242520312924,0.5355996290850664,40.054495905164686,0.8660254037844387,-0.587785252292473,-0.627664,1.191252,-0.240374,39.1276,0.346376,-0.110325,0.210059,1.172991,6.001585,-0.197422,60.5903,0.007343,0.291634,1.510271,1
2020-01-02 08:45:00,1520.33,1520.7,1520.07,1520.54,22,0.746032,-0.15873,0.333333,0.248677,-0.10582,0.250505,1.07234,0.916667,0.885714,0.0,0.809917,-0.176565,1.319243,1.539117,0.492063,0.606061,-1.555556,0.45,0.5,2.0,0.385634,0.1334519569797774,0.2311827952272122,0.8857142856509693,0.7790139063836001,0.8870335048511645,0.7676767675213851,0.7070707069276279,2.3636363631588315,2.5050505045442653,0.5454545453442751,0.24186696293541687,0.4308927640399398,44.444444435462444,0.8660254037844387,-0.587785252292473,-0.627664,1.191252,-0.240374,39.1276,0.346376,-0.110325,0.210059,1.172991,6.001585,-0.197422,60.5903,0.007343,0.291634,1.510271,1
2020-01-02 08:50:00,1520.55,1520.91,1520.32,1520.55,22,0.389831,0.220339,0.0,0.0,0.220339,0.346535,0.936508,1.583333,0.776398,0.0,0.0,-0.309008,0.049755,1.318634,-0.220339,0.415842,-2.019802,0.36646,0.047619,0.0,0.0,0.18582375442140953,0.2191011231106782,0.7763975154796654,0.8578720752762065,0.8635291904966726,0.9108910889285288,-0.059405940582236624,2.554455445038426,2.4752475242621106,0.514851485046501,-0.06877432149712226,0.4408707761501822,43.564356427013145,0.8660254037844387,-0.587785252292473,-0.627664,1.191252,-0.240374,39.1276,0.346376,-0.110325,0.210059,1.172991,6.001585,-0.197422,60.5903,0.007343,0.291634,1.510271,1
2020-01-02 08:55:00,1520.55,1520.87,1520.5,1520.87,22,1.0,-0.135135,0.864865,0.864865,-0.018262,0.421972,0.524823,2.083333,0.975155,0.0,0.266142,-0.037064,1.063168,1.021743,1.0,-0.078873,-1.242254,0.229814,32.0,0.15625,0.604937,0.24558303850040208,0.3421052627147759,0.9751552794424203,0.8790890268576851,1.002302650097191,1.7352112672631574,0.8873239434866025,2.7802816895921914,3.0957746472766057,0.07887323942143983,-0.15077921459803423,0.4292390155608725,43.38028168158477,0.8660254037844387,-0.587785252292473,-0.627664,1.191252,-0.240374,39.1276,0.346376,-0.110325,0.210059,1.172991,6.001585,-0.197422,60.5903,0.007343,0.291634,1.510271,1
2020-01-02 09:00:00,1520.94,1521.37,1520.47,1520.56,22,0.1,0.377778,0.422222,-0.38,0.218272,0.146296,1.698113,0.083333,0.46,-2.432432,-1.388889,1.644622,-1.404909,2.21601,-0.8,0.851852,-0.740741,0.6,0.96875,1.368421,-0.696905,0.12408759092197907,0.21111111079508793,0.4599999999693697,0.7371842649638185,0.779449149479306,1.2037037034805154,0.5185185184224341,2.018518518144521,2.333333332901164,0.6481481480283585,-0.09125267878128407,0.5006725360321038,40.740740733195224,0.7071067811865476,-0.587785252292473,-0.371189,1.41173,-0.136216,40.619,0.328221,-0.064461,0.245923,1.172991,6.001585,-0.197422,60.5903,0.007343,0.291634,1.510271,2
2020-01-02 09:05:00,1520.57,1520.77,1520.05,1520.09,20,0.055556,0.222222,0.666667,-0.62963,0.074074,-0.161818,1.156627,-0.916667,0.030303,0.0,-0.85686,-0.032007,-2.469786,1.329279,-0.888889,-1.090909,0.490909,0.545455,1.516129,0.5,-0.97591,-0.01724137954342503,0.05172413774074425,0.03030303030070852,0.48848610323749947,0.44418043021529774,-0.4363636362842986,-0.036363636356990435,1.1272727270675302,1.4363636361023624,2.3272727268494546,-0.07762352872044409,0.5074981200241722,36.3636363570235,0.7071067811865476,-0.587785252292473,-0.371189,1.41173,-0.136216,40.619,0.328221,-0.064461,0.245923,1.172991,6.001585,-0.197422,60.5903,0.007343,0.291634,1.510271,1
2020-01-02 09:10:00,1520.09,1520.53,1519.95,1520.39,21,0.758621,0.0,0.517241,0.39239,0.0,-0.195431,0.899225,0.416667,0.309859,0.805556,0.530921,0.063182,1.357159,3.452221,0.517241,-1.492386,0.177665,0.408451,0.638298,0.933333,0.706394,-0.03380782941372834,0.018518518326526512,0.30985915490782856,0.2667207283926356,0.644635297658546,-0.26649746188133294,0.40862944155178116,0.7817258881860513,1.9365482230063726,1.741116750959254,0.05539759905980213,0.5215636961071679,37.30964466342055,0.7071067811865476,-0.587785252292473,-0.371189,1.41173,-0.136216,40.619,0.328221,-0.064461,0.245923,1.172991,6.001585,-0.197422,60.5903,0.007343,0.291634,1.510271,1
2020-01-02 09:15:00,1520.39,1520.52,1519.79,1519.85,22,0.082192,0.09589,0.739726,-0.678927,0.024958,-0.380098,1.136187,-1.083333,0.037975,-1.258621,-0.788176,-0.35331,-1.469966,2.432318,-0.835616,-1.461916,0.275184,0.462025,1.8,0.351852,-0.60937,-0.08934169297020633,-0.17692307702247445,0.037974683541867546,0.12604562291680155,0.2506078245537452,-1.2039312037241694,-0.4127764127054183,0.10319410317625681,0.9459459457831363,2.614250613800852,0.041345175811317025,0.5496170547779635,37.83783783132858,0.7071067811865476,-0.587785252292473,-0.371189,1.41173,-0.136216,40.619,0.328221,-0.064461,0.245923,1.172991,6.001585,-0.197422,60.5903,0.007343,0.291634,1.510271,1
2020-01-02 09:20:00,1519.85,1520.06,1519.57,1519.77,19,0.408163,0.020408,0.163265,-0.096626,0.017076,-0.310353,0.668942,-1.416667,0.111111,0.0,-0.349086,-0.084297,-0.171859,1.369693,-0.183673,-1.210719,0.375152,0.272222,0.148148,5.125,-0.116485,-0.08146964874949214,-0.19306930702183378,0.11111111110496634,0.15298164985155416,0.17129950115378734,-1.8757612664277912,-0.3751522532856358,0.3239951278376474,0.8014616320192599,2.7283800238950393,-0.04988253425311129,0.5417739547044498,32.39951278375543,0.7071067811865476,-0.587785252292473,-0.371189,1.41173,-0.136216,40.619,0.328221,-0.064461,0.245923,1.172991,6.001585,-0.197422,60.5903,0.007343,0.291634,1.510271,1
2020-01-02 09:25:00,1519.77,1520.02,1519.18,1519.57,21,0.464286,-0.166667,0.238095,-0.127551,-0.126984,-0.268671,1.333333,-1.583333,0.245283,0.0,-0.924171,-0.116116,-0.414492,0.230391,-0.071429,-0.825434,0.631214,0.528302,2.5,3.2,-0.168327,-0.08544303815833387,-0.34210526320768697,0.24528301885243048,0.13145627116642145,0.0013757939947740424,-1.6023121384689456,-0.5502890172521916,0.1456647398606794,0.43699421958240625,2.9132947972161642,0.05150339551940797,0.6006067393209713,33.98843930085611,0.7071067811865476,-0.587785252292473,-0.371189,1.41173,-0.136216,40.619,0.328221,-0.064461,0.245923,1.172991,6.001585,-0.197422,60.5903,0.007343,0.291634,1.510271,1
2020-01-02 09:30:00,1519.49,1520.31,1519.06,1519.68,20,0.496,0.16,0.152,0.075392,0.13568,-0.251852,1.893939,-0.083333,0.421769,1.488095,1.714678,0.954893,0.433301,1.001544,-0.008,-0.311111,0.177778,0.85034,0.55,5.578947,0.205457,-0.07453416167566529,-0.258823529496775,0.42176870745437406,0.2593876124705903,0.111155256948709,-0.607407407317188,-0.9629629628200719,-0.29629629625245935,0.7407407406309799,2.5037037033324565,0.19883354434669442,0.7187164894496711,29.6296296252392,0.7071067811865476,-0.587785252292473,-0.371189,1.41173,-0.136216,40.619,0.328221,-0.064461,0.245923,1.172991,6.001585,-0.197422,60.5903,0.007343,0.291634,1.510271,1
2020-01-02 09:35:00,1519.68,1520.19,1519.68,1520.11,23,0.843137,0.156863,0.843137,0.71088,0.024606,0.063368,0.616314,0.916667,0.719178,0.0,0.282435,-0.504489,1.613218,1.196062,0.686275,-0.176842,-0.913684,0.349315,3.909091,0.186047,0.649034,0.002793295892759895,0.006024096202635332,0.719178082142473,0.4620766028164259,0.43799025366058675,-0.41263157888684454,-0.6336842104330094,-0.11789473682495633,1.5473684208244942,1.8568421049894601,0.2136344842233866,0.699695326518883,33.894736837109434,0.7071067811865476,-0.587785252292473,-0.371189,1.41173,-0.136216,40.619,0.328221,-0.064461,0.245923,1.172991,6.001585,-0.197422,60.5903,0.007343,0.291634,1.510271,1
2020-01-02 09:40:00,1520.13,1520.13,1519.41,1519.79,20,0.527778,-0.527778,0.472222,-0.222994,-0.278549,0.081772,0.932039,-0.416667,0.584,-1.411765,-0.51522,-0.182415,-1.02011,3.296511,0.055556,-0.253776,-0.493454,0.576,0.744186,1.117647,-0.31981,-0.026315789648205745,-0.17857142868625842,0.5839999999532945,0.5749822631833806,0.22595585181168346,-0.08459214500310187,-1.0715005033735854,-1.1137965758751365,1.0292044308720345,2.227593151750273,0.11624565742421389,0.7464872930453197,28.19738166772627,0.7071067811865476,-0.587785252292473,-0.371189,1.41173,-0.136216,40.619,0.328221,-0.064461,0.245923,1.172991,6.001585,-0.197422,60.5903,0.007343,0.291634,1.510271,1
2020-01-02 09:45:00,1519.79,1520.11,1519.21,1519.37,22,0.177778,0.177778,0.466667,-0.383704,0.094815,-0.041598,1.084337,-0.916667,0.248,0.0,-0.833319,0.348199,-1.164919,0.324871,-0.644444,-0.286885,-0.215164,0.72,1.3125,1.142857,-0.430882,-0.06521739145139732,-0.15384615397930118,0.24799999998011635,0.5170593606919613,0.0010967448384753978,-0.5737704917211065,-2.15163934395366,-1.506147540767823,0.44467213108367815,2.8688524586048803,-0.07345275769772763,0.6902569005726427,31.557377044653684,0.7071067811865476,-0.587785252292473,-0.371189,1.41173,-0.136216,40.619,0.328221,-0.064461,0.245923,1.172991,6.001585,-0.197422,60.5903,0.007343,0.291634,1.510271,1
2020-01-02 09:50:00,1519.37,1519.43,1519.09,1519.29,23,0.588235,-0.411765,0.235294,-0.096886,-0.314879,-0.222362,0.402367,-1.583333,0.184,0.0,-0.123697,0.050792,-0.28245,0.976759,0.176471,-1.111808,0.175549,0.272,0.190476,3.25,-0.223574,-0.13684210539694158,-0.15384615397930118,0.18399999998529454,0.3386666666395685,0.0284524667012054,-0.40961337507065676,-1.8578892369277762,-1.4482758618571194,0.3364681295223846,3.042842214810783,-0.14133706847904026,0.6344919463804273,33.6468129522358,0.7071067811865476,-0.587785252292473,-0.371189,1.41173,-0.136216,40.619,0.328221,-0.064461,0.245923,1.172991,6.001585,-0.197422,60.5903,0.007343,0.291634,1.510271,1
2020-01-02 09:55:00,1519.29,1519.49,1519.03,1519.11,22,0.173913,0.26087,0.391304,-0.323251,0.15879,-0.37234,0.744939,-2.083333,0.068966,0.0,-0.234685,-0.278311,-0.556585,0.276193,-0.652174,-0.953191,0.089362,0.396552,2.25,1.555556,-0.332906,-0.18965517252903852,-0.14935064948728127,0.06896551723536641,0.16698850573359247,0.007280695818022746,-0.8489361700865847,-1.4595744678677711,-1.4893617019058614,0.07446808509522533,2.4723404251638517,-0.2574257262064923,0.5854586020785173,32.76595744192895,0.7071067811865476,-0.587785252292473,-0.371189,1.41173,-0.136216,40.619,0.328221,-0.064461,0.245923,1.172991,6.001585,-0.197422,60.5903,0.007343,0.291634,1.510271,1
2020-01-02 10:00:00,1519.11,1519.63,1518.38,1519.33,17,0.76,-0.344,0.176,0.13376,-0.283456,-0.164215,2.066116,-0.083333,0.542857,2.717391,1.513039,1.743414,1.315883,2.002035,0.52,-0.667992,0.904573,0.714286,1.222222,4.681818,0.325117,-0.15326633178025206,-0.10606060620390684,0.5428571428260185,0.26527422001555984,0.1674139037133294,-1.085487077383722,-1.4751491051627859,-1.1550695823444725,0.41749502976292124,1.6699801190520016,-0.16432773549393165,0.6729882105410108,23.658051686569124,0.49999999999999994,-0.587785252292473,-0.969711,0.680745,-0.026457,33.9554,0.365366,-0.173419,0.122102,1.172991,6.001585,-0.197422,60.5903,0.007343,0.291634,1.510271,0
2020-01-02 10:05:00,1519.32,1519.99,1519.28,1519.81,18,0.746479,0.197183,0.690141,0.515176,0.061099,0.123846,0.962712,0.916667,0.82659,0.0,0.456747,-0.048579,2.567676,1.744617,0.492958,0.484615,-1.211538,0.410405,2.181818,0.44898,0.994126,-0.1280193237972715,-0.08823529426296006,0.8265895953279481,0.4794707517964443,0.42842196466320875,0.02692307691942853,-0.05384615383885706,-0.3769230768723055,1.9249999997406702,0.955769230640631,-0.0307874059032357,0.7046585457009109,24.230769227507714,0.49999999999999994,-0.587785252292473,-0.969711,0.680745,-0.026457,33.9554,0.365366,-0.173419,0.122102,1.172991,6.001585,-0.197422,60.5903,0.007343,0.291634,1.510271,1
2020-01-02 10:10:00,1519.81,1520.18,1519.58,1520.08,23,0.833333,-0.216667,0.45,0.375,-0.119167,0.31604,0.869565,1.583333,0.944444,0.0,0.345848,-0.338212,1.123624,1.342429,0.666667,0.263366,-1.663366,0.333333,0.5625,1.222222,0.410419,-0.0585365855165943,0.0878787876649979,0.9444444443918981,0.7712970608486217,0.5685525870750814,0.9841584157052032,0.42970297023738546,0.12475247523011718,2.356435643237438,0.318811881143948,-0.003629223693954242,0.6167945429776356,31.881188114392273,0.49999999999999994,-0.587785252292473,-0.969711,0.680745,-0.026457,33.9554,0.365366,-0.173419,0.122102,1.172991,6.001585,-0.197422,60.5903,0.007343,0.291634,1.510271,2
2020-01-02 10:15:00,1520.08,1520.43,1519.48,1519.58,20,0.105263,0.263158,0.526316,-0.470914,0.124654,0.229042,1.258278,0.083333,0.585366,-1.583333,-0.828844,-0.285025,-1.143602,2.047781,-0.789474,0.338819,-1.490803,0.463415,1.851852,0.9,-0.348878,-0.06174334155291383,0.06069364142404676,0.5853658536299065,0.7854666311165842,0.31622519361972024,0.3930300096272205,0.013552758952652151,-0.4472410454381373,1.6263310743194908,0.9893514035445314,-0.0994322313773075,0.6168089136367547,27.105517905328952,0.49999999999999994,-0.587785252292473,-0.969711,0.680745,-0.026457,33.9554,0.365366,-0.173419,0.122102,1.172991,6.001585,-0.197422,60.5903,0.007343,0.291634,1.510271,1
2020-01-02 10:20:00,1519.58,1520.46,1519.28,1519.28,18,0.0,0.745763,0.254237,-0.254237,0.556162,-0.042269,1.344729,-0.916667,0.432692,0.0,-1.14222,0.293862,-0.616358,0.457507,-1.0,0.038426,0.0,0.567308,0.6,2.933333,-0.204938,-0.13438256670990634,-0.002564102717157346,0.4326923076714547,0.6541675352310864,0.19456650040515364,0.21774931378738394,-0.5123513265584476,-1.344922232215561,1.1527904847560704,1.4730100638553185,0.04213791004582701,0.6699272715122142,23.0558096951249,0.49999999999999994,-0.587785252292473,-0.969711,0.680745,-0.026457,33.9554,0.365366,-0.173419,0.122102,1.172991,6.001585,-0.197422,60.5903,0.007343,0.291634,1.510271,1
2020-01-02 10:25:00,1519.28,1519.82,1519.08,1519.38,22,0.405405,0.324324,0.135135,0.054785,0.280497,-0.212431,0.860465,0.416667,0.217391,0.627119,0.448389,0.097974,0.261675,0.925021,-0.189189,-0.819013,0.255941,0.536232,0.333333,6.4,0.13285,-0.06368563702187985,0.07219251318544406,0.2173913043321877,0.41181648854451636,0.26879922051524324,0.06398537476352367,-0.9341864715437794,-1.4844606945081626,1.279707495265818,1.3820840948869904,0.09744677623616682,0.632081842238398,28.153564895847996,0.49999999999999994,-0.587785252292473,-0.969711,0.680745,-0.026457,33.9554,0.365366,-0.173419,0.122102,1.172991,6.001585,-0.197422,60.5903,0.007343,0.291634,1.510271,1
2020-01-02 10:30:00,1519.38,1520.18,1519.3,1520.08,23,0.886364,0.022727,0.795455,0.705062,0.004649,-0.024713,1.014409,0.916667,0.724638,0.0,0.591196,-0.308599,1.756085,1.472617,0.772727,-0.345984,-0.271845,0.637681,7.0,0.257143,0.640734,0.03596287685606181,0.1595744679167106,0.724637681106853,0.4582404310368318,0.6545846191712312,0.33362753746977397,0.35834068839344013,-0.5807590467067164,2.1006178285133084,0.46954986755021877,0.04597633613362895,0.6489845402283623,28.42012356224192,0.49999999999999994,-0.587785252292473,-0.969711,0.680745,-0.026457,33.9554,0.365366,-0.173419,0.122102,1.172991,6.001585,-0.197422,60.5903,0.007343,0.291634,1.510271,1
2020-01-02 10:35:00,1520.08,1520.31,1519.81,1520.08,23,0.54,-0.08,0.0,0.0,-0.08,0.229299,0.533333,0.583333,0.724638,0.0,0.0,0.041475,0.0,2.189562,0.08,-0.191083,-0.929936,0.362319,0.0,0.0,0.0,0.06204379542898797,0.0721925131853921,0.724637681106853,0.5555555555152979,0.7059695097125542,0.0,0.9044585986109052,-1.0063694266233036,2.165605095265205,0.4840764330594719,-0.21462928598956865,0.5632937920773877,29.2993630535912,0.49999999999999994,-0.587785252292473,-0.969711,0.680745,-0.026457,33.9554,0.365366,-0.173419,0.122102,1.172991,6.001585,-0.197422,60.5903,0.007343,0.291634,1.510271,1
2020-01-02 10:40:00,1520.08,1520.53,1519.71,1520.41,22,0.853659,-0.304878,0.402439,0.343546,-0.182183,0.392424,0.993939,1.583333,0.917241,0.0,0.590916,0.482623,1.203816,1.203816,0.707317,0.291667,-0.835227,0.565517,0.0,1.484848,0.489177,0.08429561182032375,0.08549222779729349,0.9172413792471646,0.7888389138202903,0.939422497892906,1.1003787877330675,1.4848484846517305,-0.19886363633708345,2.691287878430941,0.06628787877902782,-0.17111959592203485,0.4714020151574383,29.166666662798768,0.49999999999999994,-0.587785252292473,-0.969711,0.680745,-0.026457,33.9554,0.365366,-0.173419,0.122102,1.172991,6.001585,-0.197422,60.5903,0.007343,0.291634,1.510271,1
