time,open,high,low,close,spread,f01_CPR,f02_WickAsym,f03_BEF,f04_TCS,f05_SPI,f06_LRSlope,f07_RECR,f08_SCM,f09_HLER,f10_EP,f11_KE,f12_MCS,f13_Work,f14_EDR,f15_AI,f16_PPShigh,f16_PPSlow,f17_SCR,f18_RVD,f19_WBER,f20_NCDE,h1_trend_sma20,h1_trend_sma50,h1_slope5,h1_rsi14,h1_atr_ratio,h1_dist_sma20,h1_dist_sma50,h4_trend_sma20,h4_trend_sma50,h4_slope5,h4_rsi14,h4_atr_ratio,h4_dist_sma20,h4_dist_sma50,label
2012.02.06 18:30,1721.29000,1723.06000,1720.81000,1722.09000,40,0.568889,0.217778,0.355556,0.202272,0.140346,-0.251109,1.156812,0.416667,0.300926,1.771654,0.678544,-0.048626,0.621348,1.133884,0.137778,-0.590237,-0.010355,0.520833,1.238095,1.812500,0.311111,-1.034760,-3.783623,0.019682,31.4041,-0.189216,-0.344294,-1.247508,-1.889079,-0.975952,-0.255970,32.2764,0.079125,-1.610985,-0.838813,0
2012.02.06 18:35,1722.07000,1722.07000,1720.05000,1721.29000,40,0.613861,-0.613861,0.386139,-0.149103,-0.376826,-0.240988,1.239264,-1.083333,0.298795,-0.897778,-0.543287,-0.095658,-0.838640,1.719344,0.227723,-0.877258,0.381865,0.486747,1.025641,1.589744,-0.347433,-1.034760,-3.783623,0.019682,31.4041,-0.189216,-0.344294,-1.247508,-1.889079,-0.975952,-0.255970,32.2764,0.079125,-1.610985,-0.838813,0
2012.02.06 18:40,1721.24000,1723.07000,1720.29000,1722.99000,40,0.971223,-0.312950,0.629496,0.611381,-0.115949,0.101534,1.488621,0.583333,0.790323,1.376238,0.920783,0.088794,1.420736,2.094936,0.942446,0.004881,-0.117155,0.747312,2.125000,0.588571,0.621477,-1.034760,-3.783623,0.019682,31.4041,-0.189216,-0.344294,-1.247508,-1.889079,-0.975952,-0.255970,32.2764,0.079125,-1.610985,-0.838813,0
2012.02.06 18:45,1722.98000,1723.72000,1722.19000,1722.26000,40,0.045752,0.437908,0.470588,-0.449058,0.231834,0.135781,0.735577,-0.583333,0.602180,-0.550360,-0.275242,-0.000424,-0.790161,2.556063,-0.908497,0.315206,-1.037755,0.416894,0.429412,1.125000,-0.470209,-1.034760,-3.783623,0.019682,31.4041,-0.189216,-0.344294,-1.247508,-1.889079,-0.975952,-0.255970,32.2764,0.079125,-1.610985,-0.838813,-1
2012.02.06 18:50,1722.28000,1722.53000,1720.93000,1721.51000,40,0.362500,-0.206250,0.481250,-0.306797,-0.106992,-0.009304,0.745921,-1.416667,0.397820,0.000000,-0.306929,-0.048801,-0.781809,0.001981,-0.275000,-0.582721,-0.430920,0.435967,1.027397,1.077922,-0.468544,-1.034760,-3.783623,0.019682,31.4041,-0.189216,-0.344294,-1.247508,-1.889079,-0.975952,-0.255970,32.2764,0.079125,-1.610985,-0.838813,0
2012.02.06 18:55,1721.56000,1723.27000,1719.97000,1723.04000,40,0.930303,-0.412121,0.448485,0.417227,-0.227291,0.092721,1.664565,0.416667,0.818667,2.062500,1.147240,0.501333,1.599976,2.243369,0.860606,-0.206557,0.146885,0.880000,2.040000,1.229730,0.604123,-1.034760,-3.783623,0.019682,31.4041,-0.189216,-0.344294,-1.247508,-1.889079,-0.975952,-0.255970,32.2764,0.079125,-1.610985,-0.838813,0
2012.02.06 19:00,1723.07000,1723.67000,1721.20000,1722.17000,40,0.392713,-0.149798,0.364372,-0.221279,-0.095215,-0.037814,1.072747,-1.083333,0.586667,-0.748485,-0.589758,-0.130383,-0.955784,2.453832,-0.214575,-0.021985,-0.540829,0.658667,0.568627,1.744444,-0.402535,-0.407863,-2.994533,0.297194,34.5655,-0.166163,-0.140224,-1.020448,-1.889079,-0.975952,-0.255970,32.2764,0.079125,-1.610985,-0.838813,0
2012.02.06 19:05,1722.16000,1722.53000,1720.43000,1721.23000,40,0.380952,-0.204762,0.442857,-0.274150,-0.114082,-0.063513,0.943820,-1.416667,0.336000,0.000000,-0.453809,-0.029751,-1.028331,0.009660,-0.238095,-0.517174,-0.208684,0.560000,1.080460,1.258065,-0.458181,-0.407863,-2.994533,0.297194,34.5655,-0.166163,-0.140224,-1.020448,-1.889079,-0.975952,-0.255970,32.2764,0.079125,-1.610985,-0.838813,0
2012.02.06 19:10,1721.22000,1722.62000,1720.98000,1722.18000,40,0.731707,0.121951,0.585366,0.428316,0.050565,-0.021329,0.692714,0.416667,0.597297,0.780952,0.276951,-0.036258,0.938846,1.899460,0.463415,-0.476499,-0.458347,0.443243,1.010638,0.708333,0.567627,-0.407863,-2.994533,0.297194,34.5655,-0.166163,-0.140224,-1.020448,-1.889079,-0.975952,-0.255970,32.2764,0.079125,-1.610985,-0.838813,0
2012.02.06 19:15,1722.26000,1723.35000,1722.26000,1723.27000,40,0.926606,0.073394,0.926606,0.858598,0.005387,0.022959,0.458465,0.916667,0.891892,0.000000,0.141751,-0.155716,0.908430,0.033180,0.853211,-0.156315,-0.893929,0.294595,1.147368,0.079208,0.754575,-0.407863,-2.994533,0.297194,34.5655,-0.166163,-0.140224,-1.020448,-1.889079,-0.975952,-0.255970,32.2764,0.079125,-1.610985,-0.838813,0
2012.02.06 19:20,1723.28000,1723.32000,1722.43000,1723.09000,40,0.741573,-0.696629,0.213483,-0.055170,-0.547911,0.208602,0.487671,-0.416667,0.820988,-0.816514,-0.114479,0.016355,-0.185985,1.406464,0.483146,-0.016129,-1.075269,0.274691,0.165138,3.684211,-0.190362,-0.407863,-2.994533,0.297194,34.5655,-0.166163,-0.140224,-1.020448,-1.889079,-0.975952,-0.255970,32.2764,0.079125,-1.610985,-0.838813,0
2012.02.06 19:25,1723.07000,1723.30000,1722.55000,1722.55000,40,0.000000,0.306667,0.693333,-0.693333,0.094044,0.193235,0.524476,-0.916667,0.726027,0.000000,-0.083331,-0.259341,-0.572649,0.355131,-1.000000,-0.027216,-0.854588,0.256849,3.000000,0.442308,-0.503492,-0.407863,-2.994533,0.297194,34.5655,-0.166163,-0.140224,-1.020448,-1.889079,-0.975952,-0.255970,32.2764,0.079125,-1.610985,-0.838813,-1
2012.02.06 19:30,1722.58000,1723.27000,1722.06000,1722.93000,40,0.719008,-0.148760,0.289256,0.207978,-0.105730,0.043680,1.107551,0.416667,0.822785,1.613333,0.229571,0.240711,0.483059,1.202996,0.438017,-0.044800,0.112000,0.510549,0.703704,2.457143,0.276352,-0.407863,-2.994533,0.297194,34.5655,-0.166163,-0.140224,-1.020448,-1.889079,-0.975952,-0.255970,32.2764,0.079125,-1.610985,-0.838813,0
2012.02.06 19:35,1722.95000,1724.29000,1722.76000,1724.11000,40,0.882353,-0.006536,0.758170,0.668973,-0.001581,0.084244,1.553299,0.916667,0.919283,0.000000,0.359536,-0.144789,1.600688,1.098681,0.764706,0.537609,-0.387965,0.686099,3.105263,0.318966,0.672235,-0.407863,-2.994533,0.297194,34.5655,-0.166163,-0.140224,-1.020448,-1.889079,-0.975952,-0.255970,32.2764,0.079125,-1.610985,-0.838813,-1
2012.02.06 19:40,1724.05000,1724.31000,1721.70000,1721.80000,40,0.038314,0.061303,0.862069,-0.829040,0.008456,-0.055738,2.383562,-0.416667,0.038314,-1.705882,-1.017065,-0.099147,-2.334842,3.695607,-0.923372,0.010929,0.196721,1.000000,1.957627,0.160000,-0.735195,-0.407863,-2.994533,0.297194,34.5655,-0.166163,-0.140224,-1.020448,-1.889079,-0.975952,-0.255970,32.2764,0.079125,-1.610985,-0.838813,0
2012.02.06 19:45,1722.01000,1722.43000,1720.58000,1720.81000,40,0.124324,0.102703,0.648649,-0.568006,0.036085,-0.253795,1.213115,-0.916667,0.061662,0.000000,-0.518653,0.067957,-0.855098,1.178712,-0.751351,-1.034998,0.616595,0.495979,0.428571,0.541667,-0.627833,-0.407863,-2.994533,0.297194,34.5655,-0.166163,-0.140224,-1.020448,-1.889079,-0.975952,-0.255970,32.2764,0.079125,-1.610985,-0.838813,0
2012.02.06 19:50,1720.86000,1721.56000,1720.58000,1721.43000,40,0.867347,-0.153061,0.581633,0.504477,-0.064036,-0.373254,0.544444,0.416667,0.227882,0.529730,0.168559,0.102001,0.578213,1.428660,0.734694,-1.629285,0.000000,0.262735,0.626263,0.719298,0.605745,-0.407863,-2.994533,0.297194,34.5655,-0.166163,-0.140224,-1.020448,-1.889079,-0.975952,-0.255970,32.2764,0.079125,-1.610985,-0.838813,0
2012.02.06 19:55,1721.44000,1723.20000,1721.44000,1722.22000,40,0.443182,0.556818,0.443182,0.196410,0.310046,-0.243402,1.010043,0.916667,0.439678,0.000000,0.532778,0.087878,0.741408,0.209611,-0.113636,-0.651026,-0.504399,0.471850,1.274194,1.256410,0.503411,-0.407863,-2.994533,0.297194,34.5655,-0.166163,-0.140224,-1.020448,-1.889079,-0.975952,-0.255970,32.2764,0.079125,-1.610985,-0.838813,0
2012.02.06 20:00,1721.97000,1723.15000,1721.97000,1722.18000,40,0.177966,0.822034,0.177966,0.031672,0.675740,0.129552,0.655556,-0.416667,0.428954,0.000000,0.248144,-0.066986,-0.047807,0.985454,-0.644068,-0.029851,-0.829851,0.316354,0.050633,4.619048,0.185789,-0.527998,-3.059442,0.277190,36.1809,-0.182116,-0.178635,-1.026299,-1.364252,-0.630432,-0.287050,35.6615,0.087411,-1.177031,-0.547382,-1
2012.02.06 20:05,1722.21000,1722.50000,1721.35000,1721.96000,40,0.530435,-0.278261,0.217391,-0.102079,-0.217769,0.200469,0.797227,-0.916667,0.526718,-0.974576,-0.285669,0.100338,-0.457448,0.375412,0.060870,-0.460094,-0.506103,0.438931,5.500000,3.600000,-0.236742,-0.527998,-3.059442,0.277190,36.1809,-0.182116,-0.178635,-1.026299,-1.364252,-0.630432,-0.287050,35.6615,0.087411,-1.177031,-0.547382,0
2012.02.06 20:10,1721.99000,1722.13000,1720.03000,1720.33000,40,0.142857,-0.076190,0.790476,-0.677551,-0.015964,-0.164548,1.656805,-1.583333,0.094637,0.000000,-0.986566,0.068553,-2.633422,2.305619,-0.714286,-0.715719,0.882943,0.662461,7.409091,0.265060,-0.872005,-0.527998,-3.059442,0.277190,36.1809,-0.182116,-0.178635,-1.026299,-1.364252,-0.630432,-0.287050,35.6615,0.087411,-1.177031,-0.547382,0
2012.02.06 20:15,1720.29000,1722.09000,1720.29000,1721.47000,40,0.655556,0.344444,0.655556,0.429753,0.118642,-0.227339,1.163166,-0.083333,0.454259,0.857143,0.746058,-0.092895,1.515356,3.714388,0.311111,-0.719341,-0.176442,0.567823,0.699387,0.525424,0.645711,-0.527998,-3.059442,0.277190,36.1809,-0.182116,-0.178635,-1.026299,-1.364252,-0.630432,-0.287050,35.6615,0.087411,-1.177031,-0.547382,1
2012.02.06 20:20,1721.49000,1722.58000,1721.25000,1722.35000,40,0.827068,-0.007519,0.646617,0.534796,-0.002657,-0.010335,0.853933,0.916667,0.743590,0.000000,0.419838,-0.048841,1.059074,0.420143,0.654135,0.055118,-0.840551,0.426282,0.771930,0.546512,0.611976,-0.527998,-3.059442,0.277190,36.1809,-0.182116,-0.178635,-1.026299,-1.364252,-0.630432,-0.287050,35.6615,0.087411,-1.177031,-0.547382,0
2012.02.06 20:25,1722.39000,1723.58000,1721.84000,1722.06000,40,0.126437,0.557471,0.189655,-0.165676,0.451744,0.148779,1.090909,-0.416667,0.571831,-1.308271,-0.679904,0.193195,-0.350302,1.344706,-0.747126,0.670177,-1.213021,0.490141,0.329545,4.272727,-0.206112,-0.527998,-3.059442,0.277190,36.1809,-0.182116,-0.178635,-1.026299,-1.364252,-0.630432,-0.287050,35.6615,0.087411,-1.177031,-0.547382,-1
2012.02.06 20:30,1722.07000,1723.14000,1721.96000,1722.87000,40,0.771186,0.135593,0.677966,0.522838,0.043666,0.374788,0.677188,1.083333,0.800000,0.678161,0.304185,-0.296112,0.801704,1.111376,0.542373,-0.290840,-1.103872,0.332394,2.793103,0.475000,0.542617,-0.527998,-3.059442,0.277190,36.1809,-0.182116,-0.178635,-1.026299,-1.364252,-0.630432,-0.287050,35.6615,0.087411,-1.177031,-0.547382,-1
2012.02.06 20:35,1722.89000,1723.06000,1721.55000,1721.63000,40,0.052980,0.059603,0.834437,-0.790228,0.009868,0.053601,0.998347,-0.583333,0.407295,-1.279661,-0.464202,0.061034,-1.225640,2.165877,-0.894040,-0.331814,-0.191431,0.458967,1.530864,0.198413,-0.747434,-0.527998,-3.059442,0.277190,36.1809,-0.182116,-0.178635,-1.026299,-1.364252,-0.630432,-0.287050,35.6615,0.087411,-1.177031,-0.547382,-1
2012.02.06 20:40,1721.62000,1722.52000,1721.33000,1721.97000,40,0.537815,0.218487,0.294118,0.158181,0.154226,-0.076004,0.826389,0.583333,0.309013,0.788079,0.288828,-0.084475,0.425906,2.000664,0.075630,-0.677007,0.140511,0.510730,0.274194,2.400000,0.253146,-0.527998,-3.059442,0.277190,36.1809,-0.182116,-0.178635,-1.026299,-1.364252,-0.630432,-0.287050,35.6615,0.087411,-1.177031,-0.547382,0
2012.02.06 20:45,1721.90000,1722.06000,1720.67000,1720.81000,40,0.100719,0.014388,0.784173,-0.705191,0.003105,-0.218549,0.989324,-0.583333,0.048110,-1.168067,-0.399153,-0.237508,-1.249364,1.683993,-0.798561,-0.694215,0.424242,0.477663,3.411765,0.275229,-0.559518,-0.527998,-3.059442,0.277190,36.1809,-0.182116,-0.178635,-1.026299,-1.364252,-0.630432,-0.287050,35.6615,0.087411,-1.177031,-0.547382,0
2012.02.06 20:50,1720.70000,1720.70000,1719.80000,1720.37000,40,0.633333,-0.633333,0.366667,-0.134444,-0.401111,-0.403766,0.683112,-1.416667,0.170659,0.000000,-0.194926,-0.091142,-0.398290,0.872589,0.266667,-1.637265,0.603568,0.269461,0.379310,1.727273,-0.277778,-0.527998,-3.059442,0.277190,36.1809,-0.182116,-0.178635,-1.026299,-1.364252,-0.630432,-0.287050,35.6615,0.087411,-1.177031,-0.547382,0
2012.02.06 20:55,1720.39000,1720.88000,1720.11000,1720.66000,40,0.714286,-0.077922,0.350649,0.250464,-0.050599,-0.259476,0.617234,0.416667,0.263804,0.855556,0.159272,0.025173,0.316489,0.814463,0.428571,-1.202094,-0.227225,0.236196,0.659091,1.851852,0.292604,-0.527998,-3.059442,0.277190,36.1809,-0.182116,-0.178635,-1.026299,-1.364252,-0.630432,-0.287050,35.6615,0.087411,-1.177031,-0.547382,0
2012.02.06 21:00,1720.63000,1720.97000,1720.61000,1720.61000,40,0.000000,0.944444,0.055556,-0.055556,0.891975,-0.217424,0.338824,-1.083333,0.297794,-0.467532,-0.037190,-0.260184,-0.079978,0.606715,-1.000000,-0.825758,-0.613636,0.132353,0.172414,17.000000,-0.039558,-0.792803,-3.160881,0.085351,34.0024,-0.174667,-0.271338,-1.073117,-1.364252,-0.630432,-0.287050,35.6615,0.087411,-1.177031,-0.547382,0
2012.02.06 21:05,1720.63000,1720.70000,1719.98000,1720.16000,40,0.250000,-0.152778,0.652778,-0.489583,-0.053048,-0.085141,0.842105,-1.416667,0.159292,0.000000,-0.167223,-0.055192,-0.636691,0.551159,-0.500000,-0.216867,-0.144578,0.318584,9.000000,0.531915,-0.508504,-0.792803,-3.160881,0.085351,34.0024,-0.174667,-0.271338,-1.073117,-1.364252,-0.630432,-0.287050,35.6615,0.087411,-1.177031,-0.547382,0
2012.02.06 21:10,1720.18000,1721.83000,1720.18000,1721.81000,40,0.987879,0.012121,0.987879,0.975904,0.000147,0.185938,2.400000,0.416667,0.990148,2.291667,0.830841,0.990279,3.047431,3.619835,0.975758,0.671875,-0.156250,0.812808,3.666667,0.012270,1.429165,-0.792803,-3.160881,0.085351,34.0024,-0.174667,-0.271338,-1.073117,-1.364252,-0.630432,-0.287050,35.6615,0.087411,-1.177031,-0.547382,0
2012.02.06 21:15,1721.90000,1721.92000,1720.27000,1720.38000,40,0.066667,-0.054545,0.921212,-0.859798,-0.004298,0.048643,1.885714,-1.083333,0.206186,-1.000000,-0.786348,0.040071,-2.302111,4.258169,-0.866667,0.068404,-0.220413,0.850515,0.866667,0.085526,-1.263296,-0.792803,-3.160881,0.085351,34.0024,-0.174667,-0.271338,-1.073117,-1.364252,-0.630432,-0.287050,35.6615,0.087411,-1.177031,-0.547382,0
2012.02.06 21:20,1720.41000,1720.98000,1720.13000,1720.96000,40,0.976471,-0.305882,0.647059,0.631834,-0.107958,0.075015,0.776256,0.583333,0.505155,0.515152,0.240173,-0.241317,0.759575,2.847717,0.952941,-0.766453,-0.122306,0.438144,0.405594,0.545455,0.660764,-0.792803,-3.160881,0.085351,34.0024,-0.174667,-0.271338,-1.073117,-1.364252,-0.630432,-0.287050,35.6615,0.087411,-1.177031,-0.547382,0
2012.02.06 21:25,1721.17000,1721.73000,1720.66000,1721.33000,40,0.626168,-0.102804,0.149533,0.093633,-0.087431,0.126886,0.878850,1.416667,0.695876,0.000000,0.415136,0.059487,0.399559,0.305632,0.252336,-0.161800,-0.451338,0.551546,0.637931,5.687500,0.149952,-0.792803,-3.160881,0.085351,34.0024,-0.174667,-0.271338,-1.073117,-1.364252,-0.630432,-0.287050,35.6615,0.087411,-1.177031,-0.547382,0
