time,cid,rule,direction,bars,pnl_R,exit
2024-12-12 21:50:00,1,RL,1,60,-2.4616666666666944,max
2024-12-14 18:35:00,0,RL,1,60,2.1162318840579672,max
2024-12-15 05:55:00,0,RL,1,20,-2.721376811594217,hard_sl
2024-12-15 06:05:00,0,RL,1,18,-2.6787681159420726,hard_sl
2024-12-16 00:30:00,0,RL,1,22,-7.977463768115969,hard_sl
2024-12-16 01:55:00,1,RL,1,23,-5.595942028985595,hard_sl
2024-12-16 02:00:00,1,RL,1,21,-5.364637681159477,hard_sl
2024-12-18 00:30:00,3,RL,-1,60,10.548695652173997,max
2024-12-18 06:45:00,3,RL,-1,48,-5.839927536231929,hard_sl
2024-12-18 07:15:00,3,RL,-1,56,-4.457173913043487,hard_sl
2024-12-18 09:15:00,3,RL,-1,28,-3.5471739130435114,hard_sl
2024-12-19 00:15:00,4,RL,-1,60,-2.7513043478261454,max
2024-12-19 05:25:00,4,RL,-1,55,-3.8347826086956722,hard_sl
2024-12-19 14:10:00,3,RL,-1,60,18.525652173913127,max
2024-12-19 14:35:00,3,RL,-1,60,25.40137681159432,ml_exit
2024-12-19 16:45:00,4,RL,-1,60,15.963043478260953,ml_exit
2024-12-21 10:20:00,3,RL,-1,60,4.734637681159415,max
2024-12-21 15:40:00,3,RL,-1,60,-0.6903623188406128,max
2024-12-21 15:50:00,3,RL,-1,60,0.7542753623189036,max
2024-12-24 20:05:00,1,RL,1,60,2.900942028985493,max
2024-12-26 00:10:00,3,RL,-1,59,7.606159420289894,ml_exit
2024-12-26 02:05:00,3,RL,-1,60,3.8530434782609193,max
2024-12-26 08:20:00,2,RL,-1,60,3.242318840579712,max
2024-12-27 01:10:00,3,RL,-1,41,-3.31333333333341,hard_sl
2024-12-27 01:25:00,3,RL,-1,10,-3.247391304347828,hard_sl
2024-12-27 01:45:00,3,RL,-1,60,-2.3799999999999977,max
2024-12-31 14:10:00,0,RL,1,10,-8.859565217391307,hard_sl
2025-01-01 15:50:00,0,RL,1,60,2.6011594202898833,max
2025-01-01 15:55:00,0,RL,1,15,-2.903985507246392,hard_sl
2025-01-01 16:20:00,0,RL,1,60,4.621521739130414,max
2025-01-01 16:50:00,0,RL,1,60,4.7123188405797345,max
2025-01-01 17:35:00,0,RL,1,60,4.010289855072441,max
2025-01-01 19:45:00,0,RL,1,60,3.0069565217390872,max
2025-01-01 20:25:00,0,RL,1,60,2.0573913043478664,max
2025-01-01 21:10:00,0,RL,1,60,1.4187681159420216,max
2025-01-01 21:55:00,0,RL,1,60,1.4771014492753554,ml_exit
2025-01-02 15:35:00,1,RL,1,60,5.192681159420302,max
2025-01-02 16:50:00,1,RL,-1,59,0.2764492753623203,ml_exit
2025-01-03 19:25:00,1,RL,-1,60,3.350362318840597,max
2025-01-05 15:05:00,1,RL,-1,60,-1.1281159420290356,max
2025-01-05 16:35:00,0,RL,1,60,2.339927536231911,max
2025-01-05 16:45:00,0,RL,1,60,1.5886956521739066,max
2025-01-05 17:25:00,0,RL,1,60,2.9232608695652473,max
2025-01-05 17:50:00,0,RL,1,60,4.003695652173949,max
2025-01-05 18:05:00,0,RL,1,60,4.486594202898574,max
2025-01-05 19:25:00,0,RL,1,60,2.3683333333333163,max
2025-01-05 20:10:00,0,RL,1,60,-0.15724637681159503,max
2025-01-05 20:15:00,0,RL,1,59,-2.275507246376853,hard_sl
2025-01-05 20:35:00,0,RL,1,60,-0.6604347826086844,max
2025-01-06 18:20:00,3,RL,-1,60,-0.9825362318840484,max
2025-01-07 00:55:00,3,RL,-1,60,1.7048550724637328,ml_exit
2025-01-07 12:35:00,3,RL,-1,59,18.338985507246516,ml_exit
2025-01-07 14:45:00,3,RL,-1,59,19.469637681159536,ml_exit
2025-01-07 15:00:00,3,RL,-1,59,15.886449275362372,ml_exit
2025-01-10 18:15:00,2,RL,-1,60,3.5623913043478592,max
2025-01-12 12:50:00,3,RL,-1,15,-2.378478260869548,hard_sl
2025-01-12 13:30:00,3,RL,-1,21,-2.8355072463768263,hard_sl
2025-01-12 15:00:00,3,RL,-1,4,-2.3921739130434463,hard_sl
2025-01-13 00:35:00,4,RL,-1,60,8.216884057971102,max
2025-01-13 00:40:00,4,RL,-1,60,7.11057971014498,max
2025-01-13 01:15:00,4,RL,-1,60,3.7389130434782363,max
2025-01-13 01:35:00,4,RL,-1,60,5.427536231884086,ml_exit
2025-01-13 01:45:00,4,RL,-1,60,3.7982608695652518,max
2025-01-13 03:05:00,4,RL,-1,60,4.0878985507246295,max
2025-01-13 17:55:00,0,RL,1,60,12.391014492753703,max
2025-01-13 18:30:00,0,RL,1,60,11.806159420289916,max
2025-01-13 19:35:00,0,RL,1,60,11.39782608695658,max
2025-01-13 20:40:00,0,RL,1,59,9.191811594202902,ml_exit
2025-01-14 16:30:00,0,RL,1,60,2.8771014492753624,max
2025-01-15 13:45:00,0,RL,1,60,1.7175362318840965,max
2025-01-15 14:40:00,0,RL,1,60,2.4875362318841154,max
2025-01-15 15:20:00,0,RL,1,60,6.776304347826093,max
2025-01-16 14:50:00,0,RL,1,60,12.517826086956529,ml_exit
2025-01-16 15:15:00,0,RL,1,59,11.73869565217396,ml_exit
2025-01-16 17:50:00,0,RL,1,60,-1.1686956521739633,max
2025-01-17 04:15:00,0,RL,1,59,5.843478260869595,ml_exit
2025-01-18 08:10:00,0,RL,1,60,3.6805797101449023,max
2025-01-18 10:20:00,0,RL,1,60,5.772463768115972,max
2025-01-18 11:15:00,0,RL,1,60,4.165507246376818,max
2025-01-18 14:25:00,2,RL,-1,60,0.4666666666666691,max
2025-01-18 15:55:00,2,RL,-1,59,3.5659420289855257,ml_exit
2025-01-19 06:00:00,4,RL,-1,60,0.5397101449275833,max
2025-01-19 07:45:00,4,RL,-1,60,1.3107246376811368,max
2025-01-19 08:10:00,4,RL,-1,60,-2.0086956521739237,max
2025-01-19 09:25:00,4,RL,1,60,5.657826086956596,ml_exit
2025-01-19 11:50:00,4,RL,-1,59,-2.6990579710144624,ml_exit
2025-01-19 22:10:00,4,RL,1,12,-13.847826086956594,hard_sl
2025-01-20 03:15:00,4,RL,1,60,29.9600000000002,max
2025-01-20 04:30:00,4,RL,1,60,30.76094202898568,max
2025-01-20 04:40:00,4,RL,1,60,28.653333333333496,max
2025-01-20 04:45:00,4,RL,1,60,27.298985507246535,max
2025-01-20 18:25:00,4,RL,-1,60,2.600144927536201,max
2025-01-20 18:30:00,4,RL,-1,60,2.51239130434778,max
2025-01-20 18:35:00,4,RL,-1,60,2.7462318840579556,max
2025-01-20 23:40:00,4,RL,-1,60,5.012608695652185,max
2025-01-21 02:25:00,0,RL,-1,60,-0.06442028985513185,max
2025-01-21 02:55:00,0,RL,-1,59,2.7888405797101004,ml_exit
2025-01-21 03:10:00,0,RL,-1,60,1.5790579710145158,max
2025-01-21 16:25:00,2,RL,-1,60,-4.493695652173907,max
2025-01-22 15:15:00,3,RL,-1,60,1.9960144927536336,max
2025-01-23 00:05:00,4,RL,1,20,-4.265942028985529,hard_sl
2025-01-23 01:30:00,4,RL,-1,60,3.54818840579712,max
2025-01-23 02:10:00,4,RL,1,60,-0.6193478260869154,max
2025-01-23 02:20:00,4,RL,1,60,-0.229275362318827,max
2025-01-26 03:50:00,3,RL,-1,60,-0.09384057971014542,max
2025-01-26 15:05:00,3,RL,-1,60,-0.3880434782608716,max
2025-01-26 23:50:00,4,RL,-1,59,11.19594202898555,ml_exit
2025-01-27 00:10:00,4,RL,-1,59,12.573623188405877,ml_exit
2025-01-27 00:20:00,4,RL,-1,59,11.027536231884115,ml_exit
2025-01-27 00:45:00,4,RL,-1,59,9.933405797101516,ml_exit
2025-01-27 01:40:00,4,RL,-1,60,13.112318840579778,max
2025-01-27 02:25:00,4,RL,-1,60,17.967681159420444,max
2025-01-27 03:20:00,4,RL,-1,60,12.55485507246379,max
2025-01-27 03:30:00,4,RL,-1,60,13.580507246376824,max
2025-01-28 02:55:00,1,RL,1,60,2.110144927536243,max
2025-01-28 14:25:00,2,RL,1,60,-1.8098550724637186,max
2025-01-28 15:30:00,2,RL,1,60,-8.060652173913041,max
2025-01-29 00:45:00,2,RL,-1,60,-2.3353623188405623,max
2025-01-29 01:50:00,2,RL,-1,53,-3.295072463768089,hard_sl
2025-01-29 13:25:00,0,RL,1,60,3.6009420289855703,ml_exit
2025-01-29 14:05:00,0,RL,1,60,0.04717391304341945,max
2025-01-29 14:55:00,0,RL,1,60,7.993695652173999,max
2025-01-29 15:45:00,0,RL,1,60,11.772173913043554,max
2025-01-29 19:35:00,0,RL,1,60,4.610869565217415,max
2025-01-29 19:40:00,0,RL,1,60,1.0814492753623097,max
2025-01-29 19:45:00,0,RL,1,60,2.3267391304347798,max
2025-01-29 20:05:00,1,RL,1,60,4.445507246376805,max
2025-01-31 18:55:00,3,RL,-1,60,0.8983333333333675,max
2025-02-01 12:55:00,3,RL,-1,60,0.010144927536231937,max
2025-02-01 20:35:00,3,RL,-1,60,-1.2873913043477738,max
2025-02-01 21:10:00,3,RL,-1,60,2.745217391304421,max
2025-02-02 00:20:00,3,RL,-1,60,4.358768115942066,max
2025-02-02 00:35:00,3,RL,-1,60,4.718913043478301,max
2025-02-02 01:20:00,3,RL,-1,60,4.736666666666706,max
2025-02-03 03:15:00,4,RL,-1,60,-4.447536231884096,max
2025-02-03 06:25:00,0,RL,1,60,4.729057971014532,max
2025-02-03 13:35:00,0,RL,1,59,24.16775362318853,ml_exit
2025-02-03 21:55:00,3,RL,-1,60,5.014637681159476,max
2025-02-04 05:25:00,4,RL,1,60,-0.46514492753621955,max
2025-02-04 14:40:00,3,RL,-1,60,-1.1621014492753978,max
2025-02-04 15:00:00,3,RL,-1,60,4.032608695652195,max
2025-02-04 21:25:00,3,RL,-1,60,-0.9586956521739181,max
2025-02-04 21:30:00,3,RL,-1,60,-1.9376811594203,max
2025-02-07 15:50:00,3,RL,-1,59,12.00297101449283,ml_exit
2025-02-07 16:50:00,3,RL,-1,60,9.826376811594239,max
2025-02-07 17:50:00,3,RL,-1,59,9.235942028985496,ml_exit
2025-02-07 18:50:00,3,RL,-1,60,6.358840579710134,max
2025-02-07 19:15:00,3,RL,-1,60,3.783043478260904,max
2025-02-09 20:35:00,1,RL,-1,60,1.6784782608695445,max
2025-02-09 22:40:00,1,RL,1,60,3.140362318840552,max
2025-02-10 01:00:00,1,RL,-1,57,-4.275072463768153,hard_sl
2025-02-10 04:35:00,1,RL,-1,49,-4.501304347826155,hard_sl
2025-02-10 05:15:00,1,RL,-1,34,-3.9823913043478765,hard_sl
2025-02-10 06:30:00,1,RL,1,60,4.057971014492775,max
2025-02-10 16:00:00,2,RL,-1,60,-0.6061594202898583,max
2025-02-10 16:30:00,2,RL,-1,60,-1.427898550724645,max
2025-02-10 17:10:00,2,RL,-1,60,-1.7535507246376756,max
2025-02-10 17:20:00,2,RL,1,60,1.2950000000000215,max
2025-02-10 18:20:00,2,RL,1,60,0.3799275362318565,max
2025-02-10 18:50:00,2,RL,1,60,-0.3078985507246245,max
