time,cid,rule,direction,bars,pnl_R,exit
2025-04-17 08:35:00,0,RL,1,60,1.8477360785957893,max
2025-04-17 10:25:00,0,RL,-1,60,3.908727521800906,max
2025-04-17 10:30:00,0,RL,1,41,-1.9021233527914319,hard_sl
2025-04-17 16:20:00,0,RL,1,59,5.577558093173959,ml_exit
2025-04-17 17:00:00,0,RL,1,60,4.149176523508217,max
2025-04-17 17:30:00,0,RL,1,60,4.47693141274008,max
2025-04-17 17:45:00,0,RL,1,60,4.084770540908017,max
2025-04-17 18:20:00,0,RL,1,60,4.8748172608033284,max
2025-04-17 19:40:00,0,RL,1,59,7.993498062708922,ml_exit
2025-04-20 22:15:00,0,RL,1,59,4.84476113558998,ml_exit
2025-04-20 22:55:00,0,RL,1,59,5.342834067697833,ml_exit
2025-04-20 23:00:00,0,RL,1,60,4.177801404663754,max
2025-04-20 23:05:00,0,RL,1,60,3.9130212539742137,max
2025-04-21 01:30:00,0,RL,1,59,2.248484414774533,ml_exit
2025-04-21 02:25:00,0,RL,1,59,2.0051729249517267,ml_exit
2025-04-21 04:05:00,0,RL,1,59,2.1611785272499167,ml_exit
2025-04-21 05:00:00,0,RL,1,59,1.844873590480164,ml_exit
2025-04-21 06:20:00,0,RL,1,59,0.027193637097853787,ml_exit
2025-04-22 01:25:00,4,RL,-1,14,-3.300448797243825,hard_sl
2025-04-22 05:15:00,4,RL,-1,8,-2.1769222118854645,hard_sl
2025-04-22 05:20:00,4,RL,-1,6,-2.071010151609675,hard_sl
2025-04-22 17:20:00,4,RL,-1,60,8.796425979124288,max
2025-04-22 20:25:00,4,RL,-1,60,1.17362012738076,max
2025-04-22 20:55:00,4,RL,-1,59,3.1659118558123684,ml_exit
2025-04-23 00:15:00,4,RL,-1,7,-3.8614964678941313,hard_sl
2025-04-23 00:30:00,4,RL,-1,9,-3.081468456403247,hard_sl
2025-04-23 01:20:00,4,RL,-1,60,7.289325986280479,max
2025-04-24 00:15:00,4,RL,1,60,0.588241307748095,max
2025-04-24 00:20:00,4,RL,1,60,-0.15457435824037724,max
2025-04-24 01:55:00,4,RL,1,19,-4.909167118190051,hard_sl
2025-04-24 16:00:00,4,RL,1,60,2.8825255323716554,max
2025-04-24 16:20:00,4,RL,1,60,4.4726376805667725,max
2025-04-24 16:40:00,4,RL,1,60,5.183965977284148,max
2025-04-24 16:50:00,4,RL,1,60,5.185397221341896,max
2025-04-24 17:35:00,4,RL,1,60,2.2971467127390555,max
2025-04-24 17:45:00,4,RL,1,60,2.1010662768230235,max
2025-04-24 17:50:00,4,RL,1,60,1.781898851937776,max
2025-04-24 17:55:00,4,RL,1,60,2.2398969504278528,max
2025-04-24 20:55:00,4,RL,-1,5,-2.0939100565341557,hard_sl
2025-04-25 00:20:00,4,RL,-1,60,5.490252205649278,max
2025-04-25 00:30:00,4,RL,-1,60,6.638109939989996,max
2025-04-25 00:35:00,4,RL,-1,60,5.513152110573824,max
2025-04-25 01:10:00,4,RL,-1,60,9.471973174397064,max
2025-04-25 01:20:00,4,RL,-1,60,7.466800249445403,max
2025-04-25 13:50:00,4,RL,-1,60,-1.1621701749185196,max
2025-04-25 14:05:00,4,RL,-1,60,-0.9646584949446753,max
2025-04-25 17:50:00,4,RL,-1,22,-2.136847378267623,hard_sl
2025-04-28 00:05:00,4,RL,1,17,-3.108662093501101,hard_sl
2025-04-28 02:45:00,4,RL,1,60,0.8472964822065798,max
2025-04-28 03:35:00,4,RL,1,60,-1.6044245887729178,max
2025-04-28 11:00:00,4,RL,1,60,5.046566547737067,max
2025-04-28 15:05:00,4,RL,1,59,3.601010049377899,ml_exit
2025-04-28 16:50:00,4,RL,1,60,0.34779230604084876,max
2025-04-28 23:35:00,4,RL,-1,60,2.516127053579633,max
2025-04-29 01:50:00,4,RL,-1,60,0.9546397865401823,max
2025-04-29 02:20:00,4,RL,-1,60,1.3525256346034311,max
2025-04-29 02:35:00,4,RL,-1,60,1.781898851937776,max
2025-04-29 13:05:00,4,RL,-1,60,-0.6683909749839089,max
2025-04-29 13:20:00,4,RL,-1,60,-0.6469223141171754,max
2025-04-29 16:30:00,4,RL,-1,60,0.3034237402496342,max
2025-04-29 16:55:00,4,RL,-1,60,1.8663422513468977,max
2025-04-29 18:35:00,4,RL,-1,60,0.6984471001972578,max
2025-04-29 19:10:00,4,RL,-1,60,0.7270719813529892,max
2025-04-30 00:10:00,4,RL,-1,60,1.6774180357197988,max
2025-04-30 04:00:00,3,RL,-1,59,2.763732275575812,ml_exit
2025-04-30 07:25:00,4,RL,-1,60,3.0671560158254465,max
2025-04-30 13:15:00,4,RL,-1,60,-0.028624881155666394,max
2025-04-30 16:10:00,4,RL,-1,60,4.771767688643099,max
2025-04-30 17:40:00,3,RL,-1,60,5.05086027991044,max
2025-04-30 17:50:00,3,RL,-1,60,4.957829416154637,max
2025-04-30 18:25:00,3,RL,-1,59,5.637670343600787,ml_exit
2025-04-30 22:50:00,4,RL,-1,59,6.399092182340498,ml_exit
2025-05-01 10:30:00,4,RL,1,16,-2.056697711031874,hard_sl
2025-05-01 15:55:00,4,RL,1,60,3.164480611754621,max
2025-05-02 02:20:00,4,RL,1,60,1.2179886931719097,max
2025-05-02 02:50:00,4,RL,1,60,1.3281944856211374,max
2025-05-02 12:05:00,0,RL,1,10,-1.7232178455687608,hard_sl
2025-05-02 12:10:00,0,RL,1,10,-2.6406452866066616,hard_sl
2025-05-02 14:05:00,0,RL,1,60,-2.169765991596532,max
2025-05-04 22:20:00,0,RL,1,60,2.674995143993383,max
2025-05-05 02:25:00,0,RL,1,60,-0.6884283917928948,max
2025-05-06 04:30:00,0,RL,1,59,2.211272069272251,ml_exit
2025-05-06 08:00:00,0,RL,1,59,2.599139208930942,ml_exit
2025-05-06 22:30:00,4,RL,1,60,-2.798082132962534,max
2025-05-07 13:55:00,4,RL,-1,60,1.4097753969146987,max
2025-05-07 16:50:00,4,RL,-1,59,2.591982988642074,ml_exit
2025-05-07 17:50:00,4,RL,-1,60,1.4469877424169153,ml_exit
2025-05-07 18:15:00,4,RL,-1,60,0.8172403569931659,max
2025-05-08 00:25:00,4,RL,-1,16,-1.7532739707821747,hard_sl
2025-05-08 01:45:00,4,RL,-1,59,9.603647627712961,ml_exit
2025-05-08 02:00:00,4,RL,-1,59,11.687538975842623,ml_exit
2025-05-08 02:05:00,4,RL,-1,60,10.614105932506599,ml_exit
2025-05-08 04:50:00,3,RL,-1,59,6.172955621211052,ml_exit
2025-05-08 14:55:00,4,RL,-1,60,7.156220288906836,ml_exit
2025-05-09 07:10:00,4,RL,-1,60,-1.0505331384115444,max
2025-05-09 13:55:00,4,RL,-1,25,-2.202684604925571,hard_sl
2025-05-12 03:30:00,4,RL,-1,58,8.39567764294548,ml_exit
2025-05-13 13:55:00,3,RL,-1,9,-2.9068566813539487,hard_sl
2025-05-13 14:20:00,3,RL,-1,60,-1.6902992322397867,max
